Shipping Service,Order Quantity,Province,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,Product ID,Category,Sub-Category,Product Name,Sales,Discount,Profit
Second Class,1,Binh Duong,US-2017-119816,3/4/2017,3/6/2017,TT-21460,Tonja Turnell,Home Office,Vietnam,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,8.72,0.20000000000000001,0.654
Standard Class,2,Binh Duong,CA-2015-125710,10/8/2015,10/13/2015,BT-11680,Brian Thompson,Consumer,Vietnam,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.44,0.20000000000000001,0.559
First Class,2,Nghe An,CA-2017-161102,7/31/2017,8/3/2017,EC-14050,Erin Creighton,Consumer,Vietnam,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,0,15.2712
First Class,7,Nghe An,CA-2017-161102,7/31/2017,8/3/2017,EC-14050,Erin Creighton,Consumer,Vietnam,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",36.96,0,11.4576
Standard Class,1,Ho chi Minh,CA-2014-110065,8/5/2014,8/11/2014,SP-20650,Stephanie Phelps,Corporate,Vietnam,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,0,36.7173
Standard Class,7,Tp.HCM,CA-2014-110065,8/5/2014,8/11/2014,SP-20650,Stephanie Phelps,Corporate,Vietnam,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",15.96,0,7.0224
First Class,2,Quang Ngai,US-2017-133361,5/14/2017,5/17/2017,AJ-10780,Anthony Jacobs,Corporate,Vietnam,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,0,1.0904
First Class,5,Quang Ngai,US-2017-133361,5/14/2017,5/17/2017,AJ-10780,Anthony Jacobs,Corporate,Vietnam,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,0,6.615
First Class,5,Quang Ngai,US-2017-133361,5/14/2017,5/17/2017,AJ-10780,Anthony Jacobs,Corporate,Vietnam,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",37.2,0,9.3
First Class,3,Quang Ngai,US-2017-133361,5/14/2017,5/17/2017,AJ-10780,Anthony Jacobs,Corporate,Vietnam,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,0,18.8937
First Class,2,Quang Ngai,US-2017-133361,5/14/2017,5/17/2017,AJ-10780,Anthony Jacobs,Corporate,Vietnam,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96,0,23.5764
First Class,5,Quang Ngai,US-2017-133361,5/14/2017,5/17/2017,AJ-10780,Anthony Jacobs,Corporate,Vietnam,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74,0,37
Standard Class,2,Thai Nguyen,US-2016-155404,9/22/2016,9/28/2016,AS-10630,Ann Steele,Home Office,Vietnam,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,0,6.3744
Second Class,7,Ha Noi,CA-2017-153080,5/22/2017,5/25/2017,EH-13945,Eric Hoffmann,Consumer,Vietnam,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,0,25.3302
Standard Class,5,Phu Yen,CA-2016-163804,12/2/2016,12/8/2016,DB-13270,Deborah Brumfield,Home Office,Vietnam,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.4,0,582.232
Standard Class,5,Phu Yen,CA-2016-163804,12/2/2016,12/8/2016,DB-13270,Deborah Brumfield,Home Office,Vietnam,TEC-PH-10000441,Technology,Phones,VTech DS6151,629.95,0,176.386
Standard Class,6,Phu Yen,CA-2016-163804,12/2/2016,12/8/2016,DB-13270,Deborah Brumfield,Home Office,Vietnam,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,72.42,0,23.8986
Standard Class,2,Nam Dinh,CA-2015-108532,8/29/2015,9/2/2015,CC-12100,Chad Cunningham,Home Office,Vietnam,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,131.98,0,35.6346
Standard Class,7,Nam Dinh,CA-2015-108532,8/29/2015,9/2/2015,CC-12100,Chad Cunningham,Home Office,Vietnam,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,114.52,0,11.452
Standard Class,10,Binh Duong,CA-2014-151897,6/6/2014,6/10/2014,VT-21700,Valerie Takahito,Home Office,Vietnam,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,0.20000000000000001,33.831
Second Class,3,Dong Thap,CA-2016-113292,3/18/2016,3/20/2016,DB-13060,Dave Brooks,Consumer,Vietnam,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,871.8,0.20000000000000001,87.18
First Class,4,Thanh Hoa,CA-2014-149524,1/14/2014,1/15/2014,BS-11590,Brendan Sweed,Corporate,Vietnam,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,0.5,-53.2856
Standard Class,2,Tp.HCM,CA-2017-113908,6/3/2017,6/9/2017,KN-16390,Katherine Nockton,Corporate,Vietnam,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384.768,0.40000000000000002,-115.4304
Standard Class,6,Ho chi Minh,CA-2017-113908,6/3/2017,6/9/2017,KN-16390,Katherine Nockton,Corporate,Vietnam,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,78.66,0,36.1836
Standard Class,4,Tp.HCM,CA-2017-113908,6/3/2017,6/9/2017,KN-16390,Katherine Nockton,Corporate,Vietnam,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,45.36,0,22.2264
Standard Class,4,Thai Binh,CA-2015-120621,3/21/2015,3/26/2015,JW-16075,Julia West,Consumer,Vietnam,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,962.08,0.20000000000000001,156.338
Standard Class,3,Thai Binh,CA-2015-120621,3/21/2015,3/26/2015,JW-16075,Julia West,Consumer,Vietnam,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",12.843,0.69999999999999996,-9.8463
Standard Class,14,Thai Binh,CA-2015-120621,3/21/2015,3/26/2015,JW-16075,Julia West,Consumer,Vietnam,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,295.456,0.20000000000000001,96.0232
Standard Class,5,Tp.HCM,US-2017-148866,9/19/2017,9/24/2017,JM-15535,Jessica Myrick,Consumer,Vietnam,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,32.4,0,15.552
Standard Class,4,Thanh Hoa,CA-2014-149594,9/15/2014,9/19/2014,MF-18250,Monica Federle,Corporate,Vietnam,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",103.936,0.20000000000000001,16.8896
Second Class,2,Binh Duong,CA-2017-111262,10/28/2017,11/1/2017,KH-16510,Keith Herrera,Consumer,Vietnam,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,0.20000000000000001,-2.7
Second Class,3,Binh Duong,CA-2017-111262,10/28/2017,11/1/2017,KH-16510,Keith Herrera,Consumer,Vietnam,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,0.20000000000000001,5.4432
Second Class,2,Binh Duong,CA-2017-111262,10/28/2017,11/1/2017,KH-16510,Keith Herrera,Consumer,Vietnam,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,0.20000000000000001,-3.272
Standard Class,3,Thai Nguyen,CA-2015-103135,7/24/2015,7/28/2015,SS-20515,Shirley Schmidt,Home Office,Vietnam,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,0,6.0726
Standard Class,9,Thai Nguyen,CA-2015-103135,7/24/2015,7/28/2015,SS-20515,Shirley Schmidt,Home Office,Vietnam,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",135.09,0,62.1414
Standard Class,14,Thai Nguyen,CA-2015-103135,7/24/2015,7/28/2015,SS-20515,Shirley Schmidt,Home Office,Vietnam,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,279.86,0,64.3678
Standard Class,6,Thai Nguyen,CA-2015-103135,7/24/2015,7/28/2015,SS-20515,Shirley Schmidt,Home Office,Vietnam,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",90.06,0,41.4276
Second Class,3,Tp.HCM,CA-2017-128265,11/17/2017,11/22/2017,VW-21775,Victoria Wilson,Corporate,Vietnam,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,0,349.3392
Standard Class,3,Hai Phong,CA-2016-152331,6/26/2016,6/30/2016,LD-16855,Lela Donovan,Corporate,Vietnam,OFF-AR-10001547,Office Supplies,Art,Newell 311,5.304,0.20000000000000001,0.4641
Second Class,4,Thanh Hoa,US-2016-128909,10/9/2016,10/11/2016,SP-20545,Sibella Parks,Corporate,Vietnam,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,19.136,0.20000000000000001,5.98
Second Class,4,Thanh Hoa,US-2016-128909,10/9/2016,10/11/2016,SP-20545,Sibella Parks,Corporate,Vietnam,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.832,0.20000000000000001,-24.9624
Standard Class,5,Tp.HCM,CA-2017-102197,12/20/2017,12/26/2017,DK-13150,David Kendrick,Corporate,Vietnam,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.9,0,137.151
Standard Class,3,Tp.HCM,CA-2017-102197,12/20/2017,12/26/2017,DK-13150,David Kendrick,Corporate,Vietnam,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,0.20000000000000001,17.6232
Standard Class,3,Tp.HCM,CA-2017-102197,12/20/2017,12/26/2017,DK-13150,David Kendrick,Corporate,Vietnam,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,0,16.6698
Standard Class,6,Nghe An,CA-2017-167640,3/6/2017,3/10/2017,FC-14245,Frank Carlisle,Home Office,Vietnam,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88,0,8.1192
Standard Class,4,Nghe An,CA-2017-167640,3/6/2017,3/10/2017,FC-14245,Frank Carlisle,Home Office,Vietnam,OFF-LA-10004559,Office Supplies,Labels,Avery 49,11.52,0,5.6448
Standard Class,7,Nghe An,CA-2017-167640,3/6/2017,3/10/2017,FC-14245,Frank Carlisle,Home Office,Vietnam,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,286.93,0,140.5957
Standard Class,2,Nghe An,CA-2017-167640,3/6/2017,3/10/2017,FC-14245,Frank Carlisle,Home Office,Vietnam,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,206.384,0.20000000000000001,23.2182
Standard Class,3,Nghe An,US-2017-116652,9/15/2017,9/19/2017,RD-19480,Rick Duston,Consumer,Vietnam,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",218.352,0.20000000000000001,0
Standard Class,5,Nghe An,US-2017-116652,9/15/2017,9/19/2017,RD-19480,Rick Duston,Consumer,Vietnam,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,0,105.98
Standard Class,10,Nghe An,US-2017-116652,9/15/2017,9/19/2017,RD-19480,Rick Duston,Consumer,Vietnam,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,99.3,0,41.706
Standard Class,2,Nghe An,US-2017-116652,9/15/2017,9/19/2017,RD-19480,Rick Duston,Consumer,Vietnam,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,0,30.5088
Standard Class,1,Nghe An,US-2017-116652,9/15/2017,9/19/2017,RD-19480,Rick Duston,Consumer,Vietnam,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,0.20000000000000001,0.84
Second Class,4,Long An,CA-2017-138289,1/16/2017,1/18/2017,AR-10540,Andy Reiter,Consumer,Vietnam,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,5443.96,0,2504.2216
Second Class,3,Long An,CA-2017-138289,1/16/2017,1/18/2017,AR-10540,Andy Reiter,Consumer,Vietnam,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,0,72.6408
Second Class,7,Long An,CA-2017-138289,1/16/2017,1/18/2017,AR-10540,Andy Reiter,Consumer,Vietnam,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",56.07,0,25.2315
Standard Class,2,Thanh Hoa,CA-2016-129308,7/7/2016,7/13/2016,CC-12100,Chad Cunningham,Home Office,Vietnam,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",10.08,0.20000000000000001,3.276
Standard Class,1,Thanh Hoa,CA-2016-129308,7/7/2016,7/13/2016,CC-12100,Chad Cunningham,Home Office,Vietnam,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,59.994,0.40000000000000002,-12.9987
Standard Class,5,Thanh Hoa,CA-2016-129308,7/7/2016,7/13/2016,CC-12100,Chad Cunningham,Home Office,Vietnam,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,0.69999999999999996,-4.7625
Standard Class,5,Thanh Hoa,CA-2016-129308,7/7/2016,7/13/2016,CC-12100,Chad Cunningham,Home Office,Vietnam,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,9.42,0.69999999999999996,-7.85
Standard Class,4,Tp.HCM,CA-2014-146864,12/22/2014,12/26/2014,BT-11530,Bradley Talbott,Home Office,Vietnam,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,216.4,0,56.264
Standard Class,5,Lam Dong,US-2017-107384,12/4/2017,12/8/2017,TP-21130,Theone Pippenger,Consumer,Vietnam,OFF-AR-10001315,Office Supplies,Art,Newell 310,8.8,0,2.552
Standard Class,1,Lam Dong,US-2017-107384,12/4/2017,12/8/2017,TP-21130,Theone Pippenger,Consumer,Vietnam,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,142.8,0,29.988
Standard Class,5,Lam Dong,US-2017-107384,12/4/2017,12/8/2017,TP-21130,Theone Pippenger,Consumer,Vietnam,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,399.95,0,143.982
Standard Class,1,Tien Giang,CA-2015-109862,10/25/2015,10/30/2015,HK-14890,Heather Kirkland,Corporate,Vietnam,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,158.99,0,41.3374
Standard Class,5,Tien Giang,CA-2015-109862,10/25/2015,10/30/2015,HK-14890,Heather Kirkland,Corporate,Vietnam,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",291.1,0,75.686
First Class,6,Dong Nai,US-2017-107888,11/16/2017,11/19/2017,CC-12220,Chris Cortes,Consumer,Vietnam,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,73.68,0,34.6296
First Class,2,Dong Nai,US-2017-107888,11/16/2017,11/19/2017,CC-12220,Chris Cortes,Consumer,Vietnam,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,0,23.7864
First Class,3,Dong Nai,US-2017-107888,11/16/2017,11/19/2017,CC-12220,Chris Cortes,Consumer,Vietnam,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,0.20000000000000001,10.788
First Class,1,Dong Nai,US-2017-107888,11/16/2017,11/19/2017,CC-12220,Chris Cortes,Consumer,Vietnam,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,0,7.9896
Standard Class,5,Soc Trang,US-2017-154872,5/14/2017,5/18/2017,DP-13000,Darren Powers,Consumer,Vietnam,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,0.69999999999999996,-46.536
Standard Class,2,Soc Trang,US-2017-154872,5/14/2017,5/18/2017,DP-13000,Darren Powers,Consumer,Vietnam,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04,0.20000000000000001,1.764
Standard Class,1,Soc Trang,US-2017-154872,5/14/2017,5/18/2017,DP-13000,Darren Powers,Consumer,Vietnam,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,24.784,0.20000000000000001,7.745
Second Class,4,Tp.HCM,CA-2015-126739,11/1/2015,11/3/2015,JH-16180,Justin Hirsh,Consumer,Vietnam,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,327.564,0.10000000000000001,21.8376
Second Class,2,Ha Noi,CA-2017-161578,12/16/2017,12/21/2017,RB-19465,Rick Bensley,Home Office,Vietnam,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,0,6.4128
Second Class,5,Ha Noi,CA-2017-161578,12/16/2017,12/21/2017,RB-19465,Rick Bensley,Home Office,Vietnam,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,0,7.945
Second Class,4,Hai Phong,CA-2014-137092,10/20/2014,10/22/2014,LS-16975,Lindsay Shagiari,Home Office,Vietnam,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,319.968,0.20000000000000001,71.9928
Second Class,3,Hai Phong,CA-2014-137092,10/20/2014,10/22/2014,LS-16975,Lindsay Shagiari,Home Office,Vietnam,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",505.32,0.20000000000000001,31.5825
Second Class,1,Hai Phong,CA-2014-137092,10/20/2014,10/22/2014,LS-16975,Lindsay Shagiari,Home Office,Vietnam,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,3.808,0.20000000000000001,1.2376
Second Class,1,Hai Phong,CA-2014-137092,10/20/2014,10/22/2014,LS-16975,Lindsay Shagiari,Home Office,Vietnam,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,8.682,0.80000000000000004,-14.7594
Second Class,1,Hai Phong,CA-2014-137092,10/20/2014,10/22/2014,LS-16975,Lindsay Shagiari,Home Office,Vietnam,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,0.20000000000000001,7.9378
First Class,5,Binh Dinh,CA-2017-144680,3/31/2017,4/2/2017,SC-20260,Scott Cohen,Corporate,Vietnam,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,33.62,0.80000000000000004,-90.774
Standard Class,3,Can Tho,CA-2014-166086,5/7/2014,5/12/2014,CT-11995,Carol Triggs,Consumer,Vietnam,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,0,7.9086
Standard Class,2,Can Tho,CA-2014-166086,5/7/2014,5/12/2014,CT-11995,Carol Triggs,Consumer,Vietnam,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,194.25,0.29999999999999999,-38.85
Standard Class,3,Can Tho,CA-2014-166086,5/7/2014,5/12/2014,CT-11995,Carol Triggs,Consumer,Vietnam,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,0,2.5056
Standard Class,4,Can Tho,CA-2014-166086,5/7/2014,5/12/2014,CT-11995,Carol Triggs,Consumer,Vietnam,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,0,244.2496
Standard Class,2,Binh Duong,CA-2014-100678,4/18/2014,4/22/2014,KM-16720,Kunst Miller,Consumer,Vietnam,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,2.688,0.20000000000000001,1.008
Standard Class,3,Binh Duong,CA-2014-100678,4/18/2014,4/22/2014,KM-16720,Kunst Miller,Consumer,Vietnam,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,0.29999999999999999,-18.1176
Standard Class,3,Binh Duong,CA-2014-100678,4/18/2014,4/22/2014,KM-16720,Kunst Miller,Consumer,Vietnam,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,0.20000000000000001,50.4063
Standard Class,3,Binh Duong,CA-2014-100678,4/18/2014,4/22/2014,KM-16720,Kunst Miller,Consumer,Vietnam,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,0.20000000000000001,28.497
Standard Class,2,Dong Nai,CA-2016-161543,5/10/2016,5/16/2016,RD-19720,Roger Demir,Consumer,Vietnam,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96,0,5.8604
Standard Class,8,Ha Noi,CA-2017-123085,3/3/2017,3/8/2017,EJ-13720,Ed Jacobs,Consumer,Vietnam,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,0,440.7648
Standard Class,3,HN,CA-2017-123085,3/3/2017,3/8/2017,EJ-13720,Ed Jacobs,Consumer,Vietnam,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,0.20000000000000001,-17.0352
Second Class,6,Binh Dinh,CA-2015-153752,12/6/2015,12/11/2015,RO-19780,Rose O'Brian,Consumer,Vietnam,TEC-PH-10001615,Technology,Phones,AT&T CL82213,173.94,0,50.4426
Standard Class,7,Dong Nai,CA-2014-103660,8/25/2014,8/30/2014,MW-18220,Mitch Webber,Consumer,Vietnam,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1007.944,0.20000000000000001,75.5958
Same Day,1,Dong Nai,CA-2016-169887,10/22/2016,10/22/2016,MS-17530,MaryBeth Skach,Consumer,Vietnam,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,6.68,0,3.2064
Same Day,3,Dong Nai,CA-2016-169887,10/22/2016,10/22/2016,MS-17530,MaryBeth Skach,Consumer,Vietnam,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,8.34,0,2.2518
Same Day,3,Dong Nai,CA-2016-169887,10/22/2016,10/22/2016,MS-17530,MaryBeth Skach,Consumer,Vietnam,FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101.94,0,30.582
Standard Class,6,Ba Ria Vung Tau,CA-2017-104731,7/21/2017,7/27/2017,AM-10705,Anne McFarland,Consumer,Vietnam,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,101.94,0,29.5626
Standard Class,4,Ba Ria Vung Tau,CA-2017-104731,7/21/2017,7/27/2017,AM-10705,Anne McFarland,Consumer,Vietnam,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,0,67.99
Standard Class,5,Ba Ria Vung Tau,CA-2017-104731,7/21/2017,7/27/2017,AM-10705,Anne McFarland,Consumer,Vietnam,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,8.8,0,3.872
Standard Class,6,Ba Ria Vung Tau,CA-2017-104731,7/21/2017,7/27/2017,AM-10705,Anne McFarland,Consumer,Vietnam,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,0,5.7072
Standard Class,3,Ba Ria Vung Tau,CA-2017-104731,7/21/2017,7/27/2017,AM-10705,Anne McFarland,Consumer,Vietnam,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",302.94,0,69.6762
Standard Class,3,Ba Ria Vung Tau,CA-2017-104731,7/21/2017,7/27/2017,AM-10705,Anne McFarland,Consumer,Vietnam,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,14.94,0,7.1712
Standard Class,2,Ba Ria Vung Tau,CA-2017-104731,7/21/2017,7/27/2017,AM-10705,Anne McFarland,Consumer,Vietnam,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,0,11.586
Standard Class,3,Nghe An,CA-2015-103716,4/30/2015,5/6/2015,KB-16585,Ken Black,Corporate,Vietnam,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,0,9.702
Standard Class,5,Nghe An,CA-2015-103716,4/30/2015,5/6/2015,KB-16585,Ken Black,Corporate,Vietnam,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,19.8,0.20000000000000001,1.7325
